title,main_topic_1_index,main_topic_1_weigth,main_topic_2_index,main_topic_2_weigth,main_topic_3_index,main_topic_3_weigth,main_topic_4_index,main_topic_4_weigth,main_topic_5_index,main_topic_5_weigth,main_topic_6_index,main_topic_6_weigth,main_topic_7_index,main_topic_7_weigth,main_topic_8_index,main_topic_8_weigth,main_topic_9_index,main_topic_9_weigth,main_topic_10_index,main_topic_10_weigth,main_topic_11_index,main_topic_11_weigth,main_topic_12_index,main_topic_12_weigth,main_topic_13_index,main_topic_13_weigth,main_topic_14_index,main_topic_14_weigth,main_topic_15_index,main_topic_15_weigth,main_topic_16_index,main_topic_16_weigth,main_topic_17_index,main_topic_17_weigth,main_topic_18_index,main_topic_18_weigth,main_topic_19_index,main_topic_19_weigth,main_topic_20_index,main_topic_20_weigth,main_topic_21_index,main_topic_21_weigth,main_topic_22_index,main_topic_22_weigth,main_topic_23_index,main_topic_23_weigth,main_topic_24_index,main_topic_24_weigth,main_topic_25_index,main_topic_25_weigth
BRAIN_Initiative,24,0.10178739738657647,14,0.06216347481070879,19,0.04560294653431205,1,0.03916238162679318,23,0.037063669942876604,5,0.033739986689091686,15,0.011813474413994912,20,0.01179106964032071,7,0.006909251167630236,22,0.004544904276126639,18,0.003422915462796983,12,0.0014300438418589486,0,0.0007578335904985002,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Iraq_War_After_4_Years,8,0.19594829432021774,7,0.04321325474963592,23,0.02995529363000309,3,0.01956199106485227,20,0.01804068306305419,11,0.016732683880702436,0,0.01595323052083712,2,0.012253018120327884,4,0.005143899675039299,22,0.0043643966140295715,10,0.004344874397083712,18,0.0029965516707632393,6,0.00012664989750726244,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Carnegie_Mellon_Economy,18,0.2032798252352268,1,0.13803756858571967,4,0.131055195930111,5,0.11637450812188045,14,0.05445170504421329,24,0.02064698000978996,7,0.0021593703504235095,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
First_Presidential_Weekly_Address,18,0.1523696747511234,4,0.09315927353288235,14,0.08557682458842576,5,0.08048875071775745,19,0.008863339556366746,1,0.008441030257252936,9,0.0054843232046782025,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Global_Climate_Message,5,0.200897171999755,15,0.02191781602618429,7,0.020719105106895886,24,0.0034739204294544144,2,0.0008199399541719937,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
American_Legion_Conference,23,0.6021431115419921,8,0.059306097777550436,24,0.020611741793698866,1,0.014181064549878804,14,0.00733366487468061,13,0.006706805564460457,18,0.00537396214478155,21,0.002909809773916961,5,0.0022113552538763786,7,0.0020968915555607225,9,0.0011986686193435113,6,0.0009891362472414145,20,0.0008788298244806824,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Community_College_Plan,14,0.3590777223175245,1,0.05363280216231766,5,0.016100494158297642,23,0.011052667782556922,13,0.0074653669075041085,9,0.006994572046370467,16,0.005090176740265906,24,0.0029019260738167474,3,0.002266887084017218,18,0.0016225058751714286,12,0.0010325892351246816,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Jamaica_Town_Hall,12,0.16465001465430104,15,0.148326773911025,18,0.061217498201516465,22,0.0550038151329592,19,0.04984047248273899,6,0.04948644109508618,14,0.042027844626317166,17,0.0391855497701103,10,0.019085312246537436,1,0.017043709371352824,16,0.016038088766639483,7,0.01086381399012173,2,0.00918795847512279,0,0.004137031633548601,23,0.0034278428174553573,21,0.0029896482184810667,5,0.0019231491781805065,24,0.00046846287179806354,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Civil_Rights_Summit_LBJ,0,0.14291122736285033,22,0.019352643873897884,10,0.019228460644428402,17,0.013509778937110415,4,0.01339134908404301,24,0.012372498543657856,15,0.0107529066901724,14,0.004058005311276596,12,0.003753201438131972,2,0.00040189625098558263,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
State_of_the_Union_2011,14,0.1778923579833849,1,0.16524282810786856,24,0.07188483171346607,5,0.058378509115522545,8,0.04771190761083563,22,0.04353212463700082,4,0.04301145254085692,17,0.026700964397011907,7,0.02170826732198152,21,0.012808361426120882,18,0.012681703310870011,2,0.01249209594272066,23,0.010665632134861505,0,0.007316499078855602,6,0.0003664319566341683,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
YSEALI_Town_Hall,15,0.2785728986366829,21,0.05942293626833873,14,0.04782672692802759,0,0.026110938420360455,5,0.022817203079522865,22,0.01510304780678197,24,0.011800048040369196,7,0.00817583348533289,12,0.005270079736102824,10,0.0038053313512185806,4,0.0003382375451280563,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Rosa_Parks_Statue_Dedication,0,0.10059532066916872,13,0.0010786784844965872,20,0.0005469376133688896,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Burundi_People_Message,7,0.06726997571584561,20,0.0324008200020435,13,0.01840814425845068,6,0.01813543821336975,11,0.014239670324397456,8,0.013606781351655044,21,0.01180477872585959,19,0.010651839540088897,3,0.0052758046178103465,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Buchenwald_Concentration_Camp,20,0.16668189790095717,11,0.03203734584191656,16,0.020768450785811365,7,0.01706245613403896,23,0.005994739721686417,24,0.0036220483039594888,3,0.0031115251785874525,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
South_Carolina_AME_Church_Shooting,20,0.10546406691842086,0,0.06945519898952669,6,0.04775716126339603,9,0.03079824691376837,21,0.011679016534685912,11,0.0006753021608823261,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
BP_Oil_Spill_Presser,5,0.19019199380395455,9,0.07298843289229552,17,0.032451311612831386,19,0.03117462059872073,10,0.023398972417227642,22,0.016366824452523708,16,0.009886793175183088,8,0.007715691905570923,2,0.0014184144508505362,6,0.0002774506362273855,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
State_of_the_Union_2013,1,0.19393940158290263,14,0.1311071770850785,5,0.06402283360516026,17,0.05817671081156855,6,0.05642726675848307,8,0.04579577815049144,24,0.03639337908823843,18,0.030056722099232505,22,0.02472444295350213,7,0.02374281397418737,23,0.016116879587565046,4,0.013434416620071356,9,0.009847171773348248,13,0.008294349549040498,2,0.006183401263759872,21,0.0028532621174395785,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
VA_Misconduct_Allegations,23,0.540535526230012,4,0.025945076825165676,9,0.01779366062730634,19,0.01652136884634132,10,0.009120815952041412,2,0.003265192245282651,16,0.0024032287637930365,12,0.0022056969403807703,17,0.002194914906834253,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Navy_Yard_Shooting_Memorial,20,0.1797945572827086,6,0.15345811234731205,23,0.02207298654597057,4,0.017326549665916128,19,0.012383500252746772,14,0.0044331409539857675,18,0.000813813154496143,13,0.0006713339698738515,8,0.00043304468800289635,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
ISIL_Pentagon_Update,3,0.40368125514759745,21,0.037722446006382616,9,0.025819548113754368,24,0.010340799515928286,18,0.010001061116738978,8,0.00876449607507408,19,0.008374234759144141,23,0.004943113024292951,14,0.0030814284031950396,15,0.0014922083000790596,1,0.00029039450511740865,7,0.0002595506496480677,11,4.725055322733459e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Walter_Cronkite_Memorial,22,0.10600873125497627,20,0.015094400316719542,7,0.014397861834548116,24,0.010713373131673129,0,0.010192086322813055,8,0.006232828014085984,5,0.004244229462877941,10,0.0040092287662512206,12,0.0032744618775705564,14,0.002860399301029029,23,0.0026389291303977216,18,0.002125051980599986,11,0.0011602229937814083,1,0.0010484807119963849,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Chicago_Cubs_WH_Visit,22,0.23448260647497976,20,0.03119268132624798,14,0.012159750314844037,18,0.005618716510622581,23,0.005256275631745386,12,0.0035080682305331577,9,0.0034392497196436165,0,0.0026413901698694423,24,0.0022968141878840728,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Yangon_University,7,0.12708890097649514,15,0.09770457925164559,17,0.041184022696130806,21,0.038958370547516184,20,0.02938874748673953,14,0.022218809794372987,0,0.013900811422872817,13,0.013413115961310803,12,0.009149580388050072,10,0.003874081634223861,4,0.002128310685358396,6,0.001449187414447355,18,0.0007307591507419312,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Benghazi_Attacks_Rose_Garden,13,0.2944152938993938,20,0.08474043047409809,10,0.019349325580148832,8,0.012171963744573314,23,0.00950237492777046,9,0.00625107257946534,21,0.005268598637958492,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
On_the_Passing_of_Nelson_Mandela,7,0.06285454709808236,19,0.0572026482747448,20,0.0377611899946032,0,0.015310863407740858,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Iraqi_Freedom_End,8,0.35136998152075233,23,0.040221217799930764,3,0.02743926652675463,1,0.01716049293823726,7,0.015116507215631942,14,0.012121321786981,17,0.005234704300446141,5,0.00452801951998134,12,0.0005820380327055889,11,0.0004404320096937712,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
COP21,5,0.1563073211712621,7,0.04670819931054042,15,0.03789610678164467,3,0.024592279252777682,20,0.00871773396581078,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
ISIL_Presser_Post_Security_Council_Meeting,3,0.30778490909071254,9,0.06759198976939337,2,0.06310667569577041,22,0.05417315764820511,21,0.03550243707368681,16,0.0344390805494095,10,0.02531074375037045,19,0.022770003177244855,24,0.011855336950346311,4,0.009724592849664537,6,0.009573670594949442,0,0.009193178173324953,1,0.00534966731398592,14,0.0035759252045134728,12,0.0018801121926700437,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Senate_Speech_on_Ohio_Electoral_Vote,22,0.13661916648535555,10,0.04504951871469746,0,0.026028384763895976,16,0.015876590156045083,17,0.010727396923349146,6,0.0031047140298300128,19,0.0026225479954813525,7,0.0015336945590149356,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Naval_Academy_Commencement,8,0.15694498606434856,14,0.07272055146719064,20,0.04368498839427987,22,0.040004281152006826,23,0.029411769511563695,19,0.02510936429758215,18,0.019599783974406915,9,0.013144635630738461,7,0.010819625462875933,24,0.01049693642885386,10,0.008426417477428217,1,0.0031782100119866576,13,0.0024908209900204458,6,1.5170391397055242e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Armed_Forces_Farewell,8,0.20692800282905197,20,0.0867526695411537,23,0.08202934900972844,19,0.07164810576674698,22,0.03937183703941937,24,0.02985564056002579,9,0.013152192918980236,3,0.012935381750024535,14,0.008825905830910754,10,0.004568324736738017,15,0.003732852642091385,13,0.0036659208087358496,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
US_Govt_Shutdown_Statement,4,0.2429102975093223,1,0.06414274737564603,10,0.026406211194698628,17,0.022510960121486342,22,0.01692748684998877,6,0.010468729158835972,23,0.010336581490369784,18,0.009639483340340623,24,0.007629227195702543,9,0.006263854587420176,16,0.004724669630238893,20,0.003994139269031403,11,0.0031737752284304484,5,0.0017260344910331128,14,0.00034581410373376334,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
